"datasheet modifications: removed spaces, special characters, and unnecessary capital letters from col names, copied and pasted in data from different channels from raw data file into this main csv.",,,,,,,,,,,,,,,,,,,,,,
Id,date,delta_T_min,sensor,calibration,user,oxygen,oxygen_unit,temp,temp_unit,pressure,pressure_unit,mode,salinity_pmil,user_signal_intensity,error,error_code,phase,amplitude_uV,reference_amplitude_uV,signal_LED_current,ref_LED_current,battery_V
461,1/12/20 16:08:13,7.487,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.321,ppm (mg/L),10.505,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.297,20310,36200.37,42.00,50.00,#N/A
465,1/12/20 16:08:16,7.537,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.329,ppm (mg/L),10.505,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.288,16171,34857.57,42.00,50.00,#N/A
469,1/12/20 16:08:19,7.587,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.420,ppm (mg/L),10.505,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.178,20479,34306.48,42.00,50.00,#N/A
473,1/12/20 16:08:22,7.637,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.330,ppm (mg/L),10.505,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.286,19924,35117.39,42.00,50.00,#N/A
477,1/12/20 16:08:25,7.687,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.414,ppm (mg/L),10.505,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.185,20152,32790.09,42.00,50.00,#N/A
481,1/12/20 16:08:28,7.737,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.346,ppm (mg/L),10.505,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.267,19695,35000.50,42.00,50.00,#N/A
485,1/12/20 16:08:31,7.787,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.324,ppm (mg/L),10.505,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.294,19161,34529.04,42.00,50.00,#N/A
489,1/12/20 16:08:34,7.837,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.279,ppm (mg/L),10.505,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.348,20310,32891.00,42.00,50.00,#N/A
493,1/12/20 16:08:37,7.887,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.397,ppm (mg/L),10.505,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.206,18449,33245.55,42.00,50.00,#N/A
497,1/12/20 16:08:40,7.937,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.389,ppm (mg/L),10.511,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.213,17849,32069.32,42.00,50.00,#N/A
501,1/12/20 16:08:43,7.987,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.367,ppm (mg/L),10.505,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.241,20039,34483.87,42.00,50.00,#N/A
505,1/12/20 16:08:46,8.037,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.340,ppm (mg/L),10.511,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.272,18693,31655.25,42.00,50.00,#N/A
509,1/12/20 16:08:49,8.087,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.467,ppm (mg/L),10.511,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.119,18615,31382.14,42.00,50.00,#N/A
513,1/12/20 16:08:52,8.137,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.405,ppm (mg/L),10.505,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.196,17676,34813.31,42.00,50.00,#N/A
517,1/12/20 16:08:55,8.187,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.370,ppm (mg/L),10.505,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.238,21243,37534.32,42.00,50.00,#N/A
521,1/12/20 16:08:58,8.237,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.325,ppm (mg/L),10.511,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.289,15310,36002.93,42.00,50.00,#N/A
525,1/12/20 16:09:01,8.287,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.333,ppm (mg/L),10.511,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.280,17465,34072.83,42.00,50.00,#N/A
529,1/12/20 16:09:04,8.337,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.466,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.118,19396,34822.29,42.00,50.00,#N/A
533,1/12/20 16:09:07,8.387,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.363,ppm (mg/L),10.511,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.244,17266,37323.60,42.00,50.00,#N/A
537,1/12/20 16:09:10,8.437,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.438,ppm (mg/L),10.511,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.154,18853,32346.58,42.00,50.00,#N/A
541,1/12/20 16:09:13,8.487,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.339,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.270,20816,34477.48,42.00,50.00,#N/A
545,1/12/20 16:09:16,8.537,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.293,ppm (mg/L),10.505,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.331,19104,34594.24,42.00,50.00,#N/A
549,1/12/20 16:09:19,8.587,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.238,ppm (mg/L),10.511,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.396,17452,33292.83,42.00,50.00,#N/A
553,1/12/20 16:09:22,8.637,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.273,ppm (mg/L),10.511,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.353,20082,33631.52,42.00,50.00,#N/A
557,1/12/20 16:09:25,8.687,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.290,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.329,20968,37007.89,42.00,50.00,#N/A
561,1/12/20 16:09:28,8.737,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.279,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.343,19394,34425.27,42.00,50.00,#N/A
565,1/12/20 16:09:31,8.787,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.266,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.359,19452,33101.20,42.00,50.00,#N/A
569,1/12/20 16:09:34,8.837,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.374,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.228,19481,36083.90,42.00,50.00,#N/A
573,1/12/20 16:09:37,8.887,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.367,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.236,18729,35290.98,42.00,50.00,#N/A
577,1/12/20 16:09:40,8.937,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.292,ppm (mg/L),10.511,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.329,19008,35196.78,42.00,50.00,#N/A
581,1/12/20 16:09:43,8.987,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.351,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.256,20500,33956.60,42.00,50.00,#N/A
585,1/12/20 16:09:46,9.037,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.402,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.194,17888,34031.15,42.00,50.00,#N/A
589,1/12/20 16:09:49,9.087,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.257,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.370,17918,33493.78,42.00,50.00,#N/A
593,1/12/20 16:09:52,9.137,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.290,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.329,19986,35112.19,42.00,50.00,#N/A
597,1/12/20 16:09:55,9.187,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.304,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.312,16589,32584.93,42.00,50.00,#N/A
601,1/12/20 16:09:58,9.237,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.426,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.166,18105,33271.64,42.00,50.00,#N/A
605,1/12/20 16:10:01,9.287,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.374,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.228,18764,34039.54,42.00,50.00,#N/A
609,1/12/20 16:10:04,9.337,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.308,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.308,19350,34858.18,42.00,50.00,#N/A
613,1/12/20 16:10:07,9.387,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.375,ppm (mg/L),10.511,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.229,19443,32761.97,42.00,50.00,#N/A
617,1/12/20 16:10:10,9.437,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.269,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.355,16921,32339.75,42.00,50.00,#N/A
621,1/12/20 16:10:13,9.487,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.381,ppm (mg/L),10.505,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.225,20199,36811.60,42.00,50.00,#N/A
625,1/12/20 16:10:16,9.537,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.331,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.279,16798,34562.97,42.00,50.00,#N/A
629,1/12/20 16:10:19,9.587,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.324,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.288,18053,31917.04,42.00,50.00,#N/A
633,1/12/20 16:10:22,9.637,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.288,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.332,19827,36186.62,42.00,50.00,#N/A
637,1/12/20 16:10:25,9.687,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.375,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.226,19184,33243.99,42.00,50.00,#N/A
641,1/12/20 16:10:28,9.737,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.272,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.351,20795,35163.42,42.00,50.00,#N/A
645,1/12/20 16:10:31,9.787,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.394,ppm (mg/L),10.511,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.207,19887,34839.72,42.00,50.00,#N/A
649,1/12/20 16:10:34,9.837,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.332,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.278,17801,35724.39,42.00,50.00,#N/A
653,1/12/20 16:10:37,9.887,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.308,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.307,18406,35993.17,42.00,50.00,#N/A
657,1/12/20 16:10:40,9.937,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.228,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.405,17897,34036.46,42.00,50.00,#N/A
661,1/12/20 16:10:43,9.987,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.384,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.216,20383,33298.06,42.00,50.00,#N/A
665,1/12/20 16:10:46,10.037,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.403,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.190,19596,35248.54,42.00,50.00,#N/A
669,1/12/20 16:10:49,10.087,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.257,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.370,20080,35481.98,42.00,50.00,#N/A
673,1/12/20 16:10:52,10.137,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.391,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.205,18788,36726.14,42.00,50.00,#N/A
677,1/12/20 16:10:55,10.187,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.261,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.362,19980,35509.82,42.00,50.00,#N/A
681,1/12/20 16:10:58,10.237,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.296,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.319,18910,35211.86,42.00,50.00,#N/A
685,1/12/20 16:11:01,10.287,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.325,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.284,18495,35410.12,42.00,50.00,#N/A
689,1/12/20 16:11:04,10.337,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.293,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.326,18734,35192.20,42.00,50.00,#N/A
693,1/12/20 16:11:07,10.387,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.339,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.265,18614,33819.05,42.00,50.00,#N/A
697,1/12/20 16:11:10,10.437,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.397,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.200,18991,35186.22,42.00,50.00,#N/A
701,1/12/20 16:11:13,10.487,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.338,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.268,17538,34036.51,42.00,50.00,#N/A
705,1/12/20 16:11:16,10.537,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.329,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.279,18722,32790.76,42.00,50.00,#N/A
709,1/12/20 16:11:19,10.587,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.299,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.316,18726,31506.76,42.00,50.00,#N/A
713,1/12/20 16:11:22,10.637,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.322,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.288,18444,32879.37,42.00,50.00,#N/A
717,1/12/20 16:11:25,10.687,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.341,ppm (mg/L),10.511,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.270,20599,35364.49,42.00,50.00,#N/A
721,1/12/20 16:11:28,10.737,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.413,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.178,20940,36954.77,42.00,50.00,#N/A
725,1/12/20 16:11:31,10.787,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.338,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.268,19186,36233.17,42.00,50.00,#N/A
729,1/12/20 16:11:34,10.837,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.283,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.338,19254,33271.58,42.00,50.00,#N/A
733,1/12/20 16:11:37,10.887,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.291,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.323,19862,36215.93,42.00,50.00,#N/A
737,1/12/20 16:11:40,10.937,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.383,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.211,19689,32531.85,42.00,50.00,#N/A
741,1/12/20 16:11:43,10.987,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.425,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.164,21400,36086.27,42.00,50.00,#N/A
745,1/12/20 16:11:46,11.037,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.441,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.145,19411,33551.46,42.00,50.00,#N/A
749,1/12/20 16:11:49,11.087,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.306,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.307,17864,32315.09,42.00,50.00,#N/A
753,1/12/20 16:11:52,11.137,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.383,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.217,19859,33363.32,42.00,50.00,#N/A
757,1/12/20 16:11:55,11.187,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.363,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.235,20293,36297.39,42.00,50.00,#N/A
761,1/12/20 16:11:58,11.237,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.319,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.292,19628,36838.48,42.00,50.00,#N/A
765,1/12/20 16:12:01,11.287,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.279,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.337,18869,34176.75,42.00,50.00,#N/A
769,1/12/20 16:12:04,11.337,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.286,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.334,18122,34642.11,42.00,50.00,#N/A
773,1/12/20 16:12:07,11.387,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.265,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.354,18250,33328.87,42.00,50.00,#N/A
777,1/12/20 16:12:10,11.437,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.396,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.201,18960,31773.38,42.00,50.00,#N/A
781,1/12/20 16:12:13,11.487,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.308,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.302,18755,30781.69,42.00,50.00,#N/A
785,1/12/20 16:12:16,11.537,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.364,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.234,16962,36033.27,42.00,50.00,#N/A
789,1/12/20 16:12:19,11.587,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.385,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.212,16829,33232.64,42.00,50.00,#N/A
793,1/12/20 16:12:22,11.637,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.559,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.003,19082,31107.04,42.00,50.00,#N/A
797,1/12/20 16:12:25,11.687,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.240,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.385,17618,34513.63,42.00,50.00,#N/A
801,1/12/20 16:12:28,11.737,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.324,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.283,19037,32343.58,42.00,50.00,#N/A
805,1/12/20 16:12:31,11.787,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.396,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.199,20158,34957.50,42.00,50.00,#N/A
809,1/12/20 16:12:34,11.837,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.345,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.260,18424,33810.51,42.00,50.00,#N/A
813,1/12/20 16:12:37,11.887,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.419,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.171,19436,34281.37,42.00,50.00,#N/A
817,1/12/20 16:12:40,11.937,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.353,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.248,17227,33510.28,42.00,50.00,#N/A
821,1/12/20 16:12:43,11.987,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.375,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.221,20044,35045.65,42.00,50.00,#N/A
825,1/12/20 16:12:46,12.037,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.298,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.314,19486,35054.35,42.00,50.00,#N/A
829,1/12/20 16:12:49,12.087,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.365,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.233,19429,33642.87,42.00,50.00,#N/A
833,1/12/20 16:12:52,12.137,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.488,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.089,18811,32850.06,42.00,50.00,#N/A
837,1/12/20 16:12:55,12.187,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.379,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.216,18819,32255.33,42.00,50.00,#N/A
841,1/12/20 16:12:58,12.237,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.299,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.313,17008,36974.07,42.00,50.00,#N/A
845,1/12/20 16:13:01,12.287,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.407,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.183,19348,35095.27,42.00,50.00,#N/A
849,1/12/20 16:13:04,12.337,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.329,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.276,19489,35670.50,42.00,50.00,#N/A
853,1/12/20 16:13:07,12.387,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.293,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.320,18491,33649.99,42.00,50.00,#N/A
857,1/12/20 16:13:10,12.437,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.376,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.220,19501,33436.24,42.00,50.00,#N/A
861,1/12/20 16:13:13,12.487,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.370,ppm (mg/L),10.517,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.232,18872,34798.99,42.00,50.00,#N/A
865,1/12/20 16:13:16,12.537,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.423,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.166,15305,35586.63,42.00,50.00,#N/A
869,1/12/20 16:13:19,12.587,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.355,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.248,18841,35197.45,42.00,50.00,#N/A
873,1/12/20 16:13:22,12.637,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.300,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.315,17791,33131.17,42.00,50.00,#N/A
877,1/12/20 16:13:25,12.687,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.299,ppm (mg/L),10.523,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.316,18914,34909.61,42.00,50.00,#N/A
881,1/12/20 16:13:28,12.737,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.406,ppm (mg/L),10.535,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.181,21025,34719.60,42.00,50.00,#N/A
885,1/12/20 16:13:31,12.787,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.349,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.253,19696,35251.64,42.00,50.00,#N/A
889,1/12/20 16:13:34,12.837,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.337,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.267,18329,30712.28,42.00,50.00,#N/A
893,1/12/20 16:13:37,12.887,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.312,ppm (mg/L),10.541,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.292,17519,34805.12,42.00,50.00,#N/A
897,1/12/20 16:13:40,12.937,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.281,ppm (mg/L),10.535,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.332,15381,32192.60,42.00,50.00,#N/A
901,1/12/20 16:13:43,12.987,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.297,ppm (mg/L),10.535,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.313,19359,36251.05,42.00,50.00,#N/A
905,1/12/20 16:13:46,13.037,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.453,ppm (mg/L),10.529,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.128,20049,37004.44,42.00,50.00,#N/A
909,1/12/20 16:13:49,13.087,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.389,ppm (mg/L),10.541,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.199,18995,36312.61,42.00,50.00,#N/A
